PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs,HZ
HD 155885_1,HD 155885,0.125,0.137,2.355,2.721,5.948,0.85,0.332,0.015,113.372,0.141,0.796,0,0,7,2036.6,False
HD 155885_4,HD 155885,2.293,0.052,0.991,1.006,5.948,0.85,0.332,0.277,185.896,2.286,0.052,0,0,7,2036.6,False
HD 155886_1,HD 155886,0.511,0.064,0.698,0.247,5.952,0.85,0.327,0.086,265.482,0.542,0.169,1,7,7,2036.601,True
HD 155886_2,HD 155886,0.232,0.069,1.589,5.691,5.952,0.85,0.327,0.033,143.953,0.225,0.107,0,0,7,2036.601,False
HD 155886_3,HD 155886,1.253,0.044,2.915,5.37,5.952,0.85,0.327,0.206,164.959,1.268,0.201,1,7,7,2036.601,False
HD 155886_4,HD 155886,0.305,0.028,0.94,1.414,5.952,0.85,0.327,0.027,314.723,0.308,0.018,0,0,7,2036.601,False
HD 155886_5,HD 155886,0.201,0.128,1.339,1.367,5.952,0.85,0.327,0.013,25.07,0.219,0.005,0,0,7,2036.601,False
HD 155886_6,HD 155886,0.316,0.044,0.948,1.621,5.952,0.85,0.327,0.053,88.055,0.33,0.196,0,0,7,2036.601,False
HD 155886_7,HD 155886,0.59,0.079,3.352,4.512,5.952,0.85,0.327,0.088,259.231,0.587,0.571,1,7,7,2036.601,True
HD 155886_8,HD 155886,3.879,0.087,2.635,17.572,5.952,0.85,0.327,0.636,144.391,3.812,0.377,1,2,7,2036.601,False
HD 10476_0,HD 10476,0.171,0.07,0.738,0.194,7.644,0.85,0.454,0.013,155.356,0.171,0.026,0,0,7,2036.603,False
HD 201092_1,HD 201092,2.708,0.059,2.37,8.333,3.496,0.63,0.078,0.563,266.616,2.63,0.06,0,4,7,2036.604,False
HD 165341 B_1,HD 165341 B,1.256,0.089,0.5,0.079,5.122,0.78,0.164,0.206,0.463,1.18,0.127,0,0,7,2036.605,False
HD 165341 B_2,HD 165341 B,4.082,0.042,1.247,1.843,5.122,0.78,0.164,0.811,277.452,4.248,0.221,0,0,7,2036.605,False
HD 165341 B_3,HD 165341 B,0.1,0.077,0.528,0.138,5.122,0.78,0.164,0.011,288.269,0.1,0.851,0,0,7,2036.605,False
HD 165341 B_4,HD 165341 B,0.76,0.117,1.137,2.589,5.122,0.78,0.164,0.038,206.687,0.844,0.001,0,4,7,2036.605,False
HD 131977_0,HD 131977,2.114,0.033,1.305,2.166,5.886,0.72,0.223,0.317,201.154,2.162,0.107,0,4,7,2036.607,False
HD 219134_0,HD 219134,1.298,0.068,3.021,3.577,6.542,0.75,0.266,0.164,53.557,1.272,0.098,1,7,7,2036.608,False
HD 219134_1,HD 219134,0.107,0.06,0.589,0.095,6.542,0.75,0.266,0.013,338.899,0.102,0.67,0,0,7,2036.608,False
HD 219134_2,HD 219134,0.475,0.085,1.279,1.562,6.542,0.75,0.266,0.047,133.059,0.435,0.049,0,4,7,2036.608,True
HD 219134_3,HD 219134,2.999,0.067,1.913,2.632,6.542,0.75,0.266,0.236,129.634,3.158,0.886,0,0,7,2036.608,False
HD 219134_4,HD 219134,0.285,0.083,1.716,1.696,6.542,0.75,0.266,0.043,286.13,0.279,0.308,0,0,7,2036.608,False
HD 219134_5,HD 219134,1.823,0.052,1.09,1.858,6.542,0.75,0.266,0.195,105.144,1.789,0.049,0,3,7,2036.608,False
HD 219134_7,HD 219134,0.986,0.056,2.277,3.252,6.542,0.75,0.266,0.14,121.858,0.931,0.418,1,7,7,2036.608,False
HD 88230_0,HD 88230,1.858,0.024,1.413,2.053,4.871,0.63,0.103,0.286,342.014,1.889,0.056,0,4,7,2036.61,False
HD 88230_1,HD 88230,0.369,0.102,2.613,5.786,4.871,0.63,0.103,0.076,119.954,0.372,0.307,1,4,7,2036.61,True
HD 88230_2,HD 88230,0.941,0.058,0.511,0.071,4.871,0.63,0.103,0.174,25.769,0.908,0.52,0,2,7,2036.61,False
HD 88230_3,HD 88230,1.397,0.055,1.541,1.79,4.871,0.63,0.103,0.29,317.589,1.427,0.396,1,5,7,2036.61,False
HD 88230_4,HD 88230,0.683,0.12,0.831,1.323,4.871,0.63,0.103,0.115,277.8,0.7,0.077,0,2,7,2036.61,False
HD 88230_5,HD 88230,2.552,0.09,1.594,5.37,4.871,0.63,0.103,0.399,268.399,2.357,0.088,0,2,7,2036.61,False
HD 88230_6,HD 88230,2.842,0.103,0.661,0.236,4.871,0.63,0.103,0.575,226.19,3.124,0.128,0,0,7,2036.61,False
HD 4628_0,HD 4628,0.299,0.054,1.741,3.577,7.435,0.78,0.3,0.032,87.71,0.292,0.673,0,0,7,2036.611,False
HD 4628_1,HD 4628,4.258,0.031,1.273,2.113,7.435,0.78,0.3,0.316,212.542,4.142,0.022,0,0,7,2036.611,False
HD 4628_4,HD 4628,4.069,0.034,0.981,0.978,7.435,0.78,0.3,0.555,39.331,4.134,0.287,0,0,7,2036.611,False
HD 4628_5,HD 4628,3.681,0.025,0.897,0.907,7.435,0.78,0.3,0.207,210.984,3.618,0.009,0,0,7,2036.611,False
HD 4628_6,HD 4628,1.476,0.055,1.942,3.279,7.435,0.78,0.3,0.116,46.357,1.431,0.028,0,6,7,2036.611,False
HD 192310_0,HD 192310,1.267,0.07,0.641,3.225,8.812,0.77,0.404,0.123,355.14,1.258,0.108,0,0,7,2036.612,False
HD 192310_1,HD 192310,1.472,0.082,2.73,38.464,8.812,0.77,0.404,0.164,6.844,1.514,0.487,1,4,7,2036.612,False
HD 192310_2,HD 192310,0.631,0.109,2.544,7.928,8.812,0.77,0.404,0.068,175.684,0.677,0.12,1,6,7,2036.612,True
HD 192310_3,HD 192310,0.091,0.084,2.458,9.634,8.812,0.77,0.404,0.009,39.384,0.084,0.253,0,0,7,2036.612,False
HD 10360_0,HD 10360,0.111,0.132,2.009,2.79,8.189,0.78,0.345,0.011,76.859,0.096,0.176,0,0,7,2036.614,False
HD 10360_1,HD 10360,0.559,0.036,0.525,0.157,8.189,0.78,0.345,0.065,98.488,0.579,0.537,1,1,7,2036.614,True
HD 10360_2,HD 10360,3.873,0.13,2.182,6.634,8.189,0.78,0.345,0.248,279.657,3.82,0.865,0,0,7,2036.614,False
HD 10360_4,HD 10360,0.185,0.028,3.239,14.522,8.189,0.78,0.345,0.022,246.934,0.185,0.404,0,0,7,2036.614,False
HD 10360_5,HD 10360,2.33,0.067,0.679,0.262,8.189,0.78,0.345,0.243,265.172,2.227,0.577,0,0,7,2036.614,False
HD 156026_0,HD 156026,3.18,0.093,3.171,12.457,5.954,0.68,0.158,0.275,122.325,3.474,0.894,1,7,7,2036.615,False
HD 156026_1,HD 156026,0.564,0.081,0.509,0.104,5.954,0.68,0.158,0.1,148.618,0.598,0.314,1,4,7,2036.615,True
HD 156026_2,HD 156026,0.423,0.044,0.607,0.161,5.954,0.68,0.158,0.069,119.53,0.434,0.176,1,4,7,2036.615,True
HD 156026_3,HD 156026,1.001,0.06,2.318,6.886,5.954,0.68,0.158,0.16,10.858,1.059,0.132,1,6,7,2036.615,False
HD 156026_5,HD 156026,1.693,0.124,2.972,18.392,5.954,0.68,0.158,0.235,39.438,1.5,0.159,1,7,7,2036.615,False
HD 149661_2,HD 149661,2.991,0.073,1.285,1.48,9.894,0.87,0.462,0.207,349.309,2.808,0.054,0,0,7,2036.616,False
HD 149661_3,HD 149661,2.364,0.065,0.7,0.369,9.894,0.87,0.462,0.248,132.281,2.467,0.276,0,0,7,2036.616,False
HD 149661_5,HD 149661,3.155,0.051,2.936,10.042,9.894,0.87,0.462,0.155,278.072,3.207,0.013,0,1,7,2036.616,False
HD 10361_1,HD 10361,0.761,0.025,1.303,1.111,8.197,0.77,0.304,0.092,197.701,0.758,0.354,1,5,7,2036.618,True
HD 10361_2,HD 10361,0.985,0.066,0.785,0.305,8.197,0.77,0.304,0.073,109.097,0.945,0.804,1,3,7,2036.618,False
HD 10361_3,HD 10361,1.525,0.07,0.586,0.106,8.197,0.77,0.304,0.177,43.915,1.448,0.331,0,0,7,2036.618,False
HD 10361_4,HD 10361,4.037,0.084,0.501,0.078,8.197,0.77,0.304,0.401,5.064,4.242,0.068,0,0,7,2036.618,False
HD 3651 A_0,HD 3651 A,0.818,0.09,1.086,1.01,11.108,0.86,0.532,0.058,237.769,0.768,0.095,0,5,7,2036.619,True
HD 3651 A_3,HD 3651 A,0.106,0.12,3.284,4.001,11.108,0.86,0.532,0.011,93.806,0.118,0.299,0,0,7,2036.619,False
HD 3651 A_5,HD 3651 A,0.552,0.025,0.534,0.183,11.108,0.86,0.532,0.033,328.497,0.545,0.04,0,0,7,2036.619,False
HD 100623 A_0,HD 100623 A,4.014,0.105,2.503,3.348,9.559,0.88,0.37,0.344,101.671,3.887,0.098,0,1,7,2036.621,False
HD 100623 A_2,HD 100623 A,0.102,0.086,0.559,0.126,9.559,0.88,0.37,0.01,248.294,0.101,0.377,0,0,7,2036.621,False
HD 100623 A_3,HD 100623 A,4.384,0.075,1.441,2.296,9.559,0.88,0.37,0.23,72.355,4.682,0.895,0,0,7,2036.621,False
HD 100623 A_4,HD 100623 A,2.524,0.072,0.66,0.245,9.559,0.88,0.37,0.282,149.24,2.702,0.287,0,0,7,2036.621,False
HD 100623 A_5,HD 100623 A,4.18,0.038,0.734,0.268,9.559,0.88,0.37,0.307,305.198,4.035,0.74,0,0,7,2036.621,False
HD 100623 A_6,HD 100623 A,0.362,0.165,0.555,0.159,9.559,0.88,0.37,0.023,166.174,0.311,0.752,0,0,7,2036.621,False
HD 100623 A_7,HD 100623 A,4.073,0.068,1.365,2.334,9.559,0.88,0.37,0.396,128.065,3.879,0.432,0,0,7,2036.621,False
HD 216803_1,HD 216803,3.539,0.087,2.035,4.943,7.601,0.72,0.196,0.463,100.503,3.518,0.3,0,6,7,2036.622,False
HD 216803_3,HD 216803,0.104,0.044,0.893,0.59,7.601,0.72,0.196,0.014,144.702,0.108,0.215,0,0,7,2036.622,False
HD 216803_4,HD 216803,2.738,0.038,2.631,20.064,7.601,0.72,0.196,0.331,357.277,2.821,0.126,1,7,7,2036.622,False
HD 216803_5,HD 216803,0.109,0.06,0.686,0.28,7.601,0.72,0.196,0.015,350.957,0.114,0.292,0,0,7,2036.622,False
HD 216803_6,HD 216803,0.431,0.071,1.431,2.884,7.601,0.72,0.196,0.046,38.138,0.424,0.655,0,1,7,2036.622,True
HD 32147_1,HD 32147,0.121,0.122,1.044,1.198,8.844,0.75,0.29,0.007,299.144,0.118,0.015,0,0,7,2036.623,False
HD 32147_2,HD 32147,3.272,0.062,1.942,4.24,8.844,0.75,0.29,0.207,232.554,3.304,0.853,1,7,7,2036.623,False
HD 17925_0,HD 17925,1.472,0.037,0.676,0.225,10.361,0.82,0.401,0.136,11.094,1.457,0.46,0,0,7,2036.625,False
HD 17925_2,HD 17925,0.735,0.099,0.938,0.418,10.361,0.82,0.401,0.075,239.948,0.778,0.269,1,2,7,2036.625,True
HD 17925_3,HD 17925,0.561,0.086,1.065,1.168,10.361,0.82,0.401,0.047,96.478,0.608,0.67,0,0,7,2036.625,True
HD 17925_4,HD 17925,0.848,0.062,1.424,9.166,10.361,0.82,0.401,0.055,43.857,0.797,0.052,0,2,7,2036.625,True
HD 17925_6,HD 17925,3.618,0.076,0.719,0.34,10.361,0.82,0.401,0.301,198.455,3.877,0.08,0,0,7,2036.625,False
HD 37394_0,HD 37394,1.839,0.051,0.552,0.13,12.27,0.88,0.478,0.143,208.5,1.833,0.185,0,0,7,2036.626,False
HD 37394_1,HD 37394,0.501,0.058,1.934,3.563,12.27,0.88,0.478,0.028,10.825,0.472,0.051,0,0,7,2036.626,False
HD 37394_3,HD 37394,1.245,0.044,1.502,1.233,12.27,0.88,0.478,0.102,336.425,1.249,0.301,1,4,7,2036.626,False
HD 37394_5,HD 37394,0.152,0.102,1.111,2.258,12.27,0.88,0.478,0.012,167.788,0.162,0.122,0,0,7,2036.626,False
HD 37394_9,HD 37394,0.863,0.077,0.726,0.225,12.27,0.88,0.478,0.049,247.948,0.821,0.733,0,2,7,2036.626,True
HD 37394_10,HD 37394,0.093,0.059,3.205,17.212,12.27,0.88,0.478,0.005,240.677,0.09,0.804,0,0,7,2036.626,False
HD 37394_11,HD 37394,1.171,0.065,2.415,3.446,12.27,0.88,0.478,0.102,355.375,1.247,0.331,1,7,7,2036.626,False
HD 37394_15,HD 37394,0.222,0.142,1.093,1.517,12.27,0.88,0.478,0.015,41.288,0.202,0.157,0,0,7,2036.626,False
HD 37394_16,HD 37394,2.623,0.055,2.621,11.231,12.27,0.88,0.478,0.105,269.891,2.55,0.015,0,2,7,2036.626,False
HD 95735_0,HD 95735,0.673,0.041,0.901,0.885,2.546,0.44,0.02,0.125,315.687,0.654,0.886,1,5,7,2036.627,False
HD 95735_2,HD 95735,0.392,0.078,0.638,0.142,2.546,0.44,0.02,0.081,254.865,0.415,0.883,1,5,7,2036.627,False
HD 95735_3,HD 95735,0.164,0.146,0.847,0.374,2.546,0.44,0.02,0.063,269.182,0.161,0.373,1,6,7,2036.627,True
HD 95735_4,HD 95735,2.481,0.023,1.454,1.218,2.546,0.44,0.02,0.64,28.493,2.429,0.04,0,2,7,2036.627,False
HD 95735_6,HD 95735,0.163,0.047,1.008,1.443,2.546,0.44,0.02,0.019,15.227,0.156,0.952,0,2,7,2036.627,True
HD 217987_0,HD 217987,3.278,0.032,3.1,13.147,3.287,0.49,0.036,0.998,129.16,3.365,0.216,0,0,7,2036.629,False
HD 217987_1,HD 217987,0.104,0.158,2.049,3.903,3.287,0.49,0.036,0.024,86.472,0.106,0.73,0,0,7,2036.629,False
HD 202560_0,HD 202560,0.846,0.075,1.59,2.403,3.97,0.59,0.083,0.075,252.845,0.885,0.004,0,5,7,2036.63,False
HD 202560_1,HD 202560,0.552,0.052,0.674,0.254,3.97,0.59,0.083,0.136,69.179,0.545,0.269,1,7,7,2036.63,False
HD 202560_3,HD 202560,0.867,0.117,1.589,2.676,3.97,0.59,0.083,0.203,293.325,0.809,0.288,1,7,7,2036.63,False
HD 202560_4,HD 202560,2.302,0.14,0.558,0.068,3.97,0.59,0.083,0.493,314.618,2.106,0.526,0,0,7,2036.63,False
HD 202560_5,HD 202560,3.244,0.082,0.847,0.514,3.97,0.59,0.083,0.843,84.022,3.468,0.199,0,0,7,2036.63,False
HD 202560_6,HD 202560,0.414,0.085,0.785,0.353,3.97,0.59,0.083,0.096,184.425,0.394,0.196,1,7,7,2036.63,True
HD 142860_0,HD 142860,0.405,0.081,2.385,3.49,11.254,1.25,3.039,0.007,170.743,0.396,0.979,0,0,8,2036.755,False
HD 142860_2,HD 142860,3.184,0.073,1.146,2.096,11.254,1.25,3.039,0.294,125.498,3.406,0.207,0,0,8,2036.755,False
HD 142860_3,HD 142860,0.465,0.068,1.963,5.667,11.254,1.25,3.039,0.029,15.531,0.435,0.716,0,0,8,2036.755,False
HD 142860_5,HD 142860,0.92,0.074,2.443,2.622,11.254,1.25,3.039,0.05,20.091,0.924,0.028,0,5,8,2036.755,False
HD 142860_6,HD 142860,0.627,0.092,3.102,13.817,11.254,1.25,3.039,0.026,336.813,0.679,0.009,0,0,8,2036.755,False
HD 30652_0,HD 30652,0.357,0.032,0.524,0.114,8.068,1.25,2.71,0.012,149.167,0.366,0.002,0,0,8,2036.756,False
HD 30652_1,HD 30652,3.379,0.099,2.314,3.76,8.068,1.25,2.71,0.356,358.673,3.701,0.069,0,0,8,2036.756,False
HD 30652_2,HD 30652,1.418,0.081,1.563,2.688,8.068,1.25,2.71,0.112,180.029,1.337,0.041,0,4,8,2036.756,True
HD 30652_3,HD 30652,3.27,0.133,2.129,4.102,8.068,1.25,2.71,0.398,103.898,3.656,0.594,1,2,8,2036.756,False
HD 30652_4,HD 30652,2.754,0.119,2.49,10.423,8.068,1.25,2.71,0.196,304.739,2.515,0.809,1,3,8,2036.756,False
HD 22484_0,HD 22484,0.838,0.146,1.142,1.075,13.92,1.14,3.068,0.058,19.447,0.841,0.182,0,0,8,2036.758,False
HD 22484_1,HD 22484,1.12,0.109,1.996,10.252,13.92,1.14,3.068,0.05,312.868,1.024,0.778,0,3,8,2036.758,False
HD 22484_2,HD 22484,0.469,0.117,1.765,4.24,13.92,1.14,3.068,0.032,58.247,0.447,0.373,0,0,8,2036.758,False
HD 22484_5,HD 22484,4.456,0.081,0.516,0.082,13.92,1.14,3.068,0.299,324.298,4.22,0.244,0,0,8,2036.758,False
HD 22484_7,HD 22484,3.201,0.074,0.943,0.772,13.92,1.14,3.068,0.214,89.297,3.257,0.545,0,0,8,2036.758,False
HD 128167_0,HD 128167,1.283,0.14,1.15,1.754,15.756,1.39,3.182,0.074,102.1,1.432,0.082,0,3,8,2036.759,False
HD 128167_2,HD 128167,3.433,0.063,1.328,4.136,15.756,1.39,3.182,0.134,94.781,3.63,0.838,0,0,8,2036.759,False
HD 128167_3,HD 128167,4.878,0.117,2.132,7.451,15.756,1.39,3.182,0.191,311.343,4.897,0.817,0,0,8,2036.759,False
HD 128167_4,HD 128167,1.323,0.044,1.923,7.575,15.756,1.39,3.182,0.082,238.965,1.315,0.243,1,3,8,2036.759,False
HD 142373_0,HD 142373,1.268,0.168,0.757,0.538,15.898,1.08,3.136,0.069,304.356,1.267,0.615,1,2,8,2036.76,False
HD 142373_1,HD 142373,1.76,0.092,0.868,0.821,15.898,1.08,3.136,0.104,132.536,1.827,0.555,0,0,8,2036.76,True
HD 142373_2,HD 142373,0.834,0.129,2.923,3.951,15.898,1.08,3.136,0.049,140.301,0.908,0.101,0,0,8,2036.76,False
HD 142373_4,HD 142373,1.161,0.006,1.265,1.173,15.898,1.08,3.136,0.071,98.739,1.167,0.196,1,4,8,2036.76,False
HD 142373_6,HD 142373,4.705,0.105,0.947,0.705,15.898,1.08,3.136,0.169,256.425,4.449,0.028,0,0,8,2036.76,False
HD 142373_7,HD 142373,1.878,0.051,2.611,16.581,15.898,1.08,3.136,0.06,33.839,1.969,0.013,0,3,8,2036.76,True
HD 142373_8,HD 142373,3.092,0.053,1.805,4.531,15.898,1.08,3.136,0.178,318.001,2.955,0.474,1,8,8,2036.76,False
HD 134083_0,HD 134083,0.116,0.07,1.9,6.745,19.536,1.33,3.255,0.002,116.8,0.12,0.008,0,0,8,2036.762,False
HD 134083_1,HD 134083,0.36,0.097,1.358,1.173,19.536,1.33,3.255,0.019,21.506,0.39,0.443,0,0,8,2036.762,False
HD 134083_3,HD 134083,0.749,0.13,0.881,0.648,19.536,1.33,3.255,0.042,331.242,0.836,0.22,0,0,8,2036.762,False
HD 134083_4,HD 134083,0.959,0.114,0.591,0.159,19.536,1.33,3.255,0.05,42.779,0.988,0.229,0,0,8,2036.762,False
HD 23249_0,HD 23249,2.38,0.039,0.804,0.454,9.089,0.87,2.941,0.168,292.425,2.334,0.036,0,0,8,2036.763,True
HD 23249_1,HD 23249,2.348,0.031,1.487,8.264,9.089,0.87,2.941,0.2,289.243,2.362,0.704,1,1,8,2036.763,True
HD 38393_0,HD 38393,0.205,0.072,1.088,1.783,8.905,1.23,2.344,0.016,67.478,0.212,0.041,0,0,8,2036.764,False
HD 38393_1,HD 38393,3.39,0.099,0.656,0.187,8.905,1.23,2.344,0.245,209.483,3.454,0.032,0,0,8,2036.764,False
HD 38393_3,HD 38393,0.355,0.086,1.549,2.654,8.905,1.23,2.344,0.04,86.456,0.363,0.439,0,0,8,2036.764,False
HD 38393_4,HD 38393,4.373,0.052,1.208,1.306,8.905,1.23,2.344,0.314,141.975,4.239,0.038,0,0,8,2036.764,False
HD 693_0,HD 693,1.045,0.058,1.136,0.946,18.886,1.18,2.997,0.025,314.941,1.079,0.009,0,0,8,2036.766,False
HD 693_1,HD 693,0.139,0.106,2.768,4.782,18.886,1.18,2.997,0.001,320.838,0.128,0.985,0,0,8,2036.766,False
HD 693_3,HD 693,1.448,0.069,1.975,3.293,18.886,1.18,2.997,0.051,200.944,1.534,0.811,0,4,8,2036.766,True
HD 693_4,HD 693,1.744,0.105,1.392,2.423,18.886,1.18,2.997,0.033,188.819,1.743,0.005,0,0,8,2036.766,True
HD 693_5,HD 693,2.909,0.1,1.423,1.783,18.886,1.18,2.997,0.115,21.277,2.669,0.665,0,0,8,2036.766,False
HD 693_6,HD 693,2.914,0.024,0.574,0.086,18.886,1.18,2.997,0.148,83.022,2.856,0.217,0,0,8,2036.766,True
HD 693_7,HD 693,3.93,0.01,2.298,3.376,18.886,1.18,2.997,0.206,85.726,3.931,0.401,0,0,8,2036.766,False
HD 17206_0,HD 17206,1.742,0.09,0.885,0.481,14.276,1.21,2.617,0.126,134.029,1.892,0.182,0,0,8,2036.767,True
HD 17206_1,HD 17206,0.879,0.039,2.253,4.42,14.276,1.21,2.617,0.06,248.675,0.864,0.379,1,3,8,2036.767,False
HD 17206_2,HD 17206,0.485,0.035,0.762,0.798,14.276,1.21,2.617,0.026,143.501,0.499,0.717,0,0,8,2036.767,False
HD 210302_0,HD 210302,0.937,0.087,1.293,4.329,18.458,1.25,2.918,0.045,357.042,0.883,0.49,0,0,8,2036.768,False
HD 210302_1,HD 210302,0.316,0.034,0.672,0.336,18.458,1.25,2.918,0.01,180.176,0.308,0.028,0,0,8,2036.768,False
HD 210302_2,HD 210302,0.162,0.125,0.82,0.627,18.458,1.25,2.918,0.007,196.913,0.143,0.103,0,0,8,2036.768,False
HD 210302_3,HD 210302,0.925,0.123,2.909,13.478,18.458,1.25,2.918,0.051,97.688,1.036,0.141,0,0,8,2036.768,False
HD 210302_4,HD 210302,1.629,0.122,1.727,3.133,18.458,1.25,2.918,0.048,250.942,1.486,0.827,0,2,8,2036.768,True
HD 128620_0,HD 128620,1.567,0.074,0.945,0.99,1.332,1.11,1.521,0.109,161.091,1.453,0.0,0,2,8,2036.77,True
HD 128620_1,HD 128620,1.266,0.016,1.198,1.075,1.332,1.11,1.521,0.911,335.874,1.283,0.498,1,6,8,2036.77,True
HD 43386_0,HD 43386,2.541,0.037,0.504,0.139,19.588,1.33,2.957,0.017,184.995,2.45,0.991,0,0,8,2036.771,True
HD 43386_1,HD 43386,1.141,0.101,1.584,2.087,19.588,1.33,2.957,0.026,329.107,1.031,0.886,0,0,8,2036.771,False
HD 43386_3,HD 43386,0.289,0.045,1.072,1.323,19.588,1.33,2.957,0.014,253.831,0.297,0.537,0,0,8,2036.771,False
HD 19373_0,HD 19373,0.74,0.034,3.212,7.638,10.577,1.08,2.23,0.063,193.009,0.717,0.161,1,4,8,2036.773,False
HD 19373_2,HD 19373,0.724,0.048,1.483,3.887,10.577,1.08,2.23,0.058,193.217,0.689,0.128,0,4,8,2036.773,False
HD 19373_3,HD 19373,0.676,0.061,1.037,3.107,10.577,1.08,2.23,0.066,346.592,0.702,0.379,1,3,8,2036.773,False
HD 19373_6,HD 19373,0.114,0.04,2.433,5.437,10.577,1.08,2.23,0.006,142.125,0.115,0.87,0,0,8,2036.773,False
HD 19373_7,HD 19373,2.87,0.048,1.622,4.984,10.577,1.08,2.23,0.241,64.898,2.86,0.576,1,6,8,2036.773,False
HD 16895 A_0,HD 16895 A,3.595,0.047,2.816,6.26,11.15,1.21,2.246,0.304,145.113,3.491,0.446,1,2,8,2036.774,False
HD 16895 A_4,HD 16895 A,4.424,0.091,1.274,1.517,11.15,1.21,2.246,0.178,25.198,4.683,0.009,0,0,8,2036.774,False
HD 16895 A_5,HD 16895 A,1.554,0.05,3.144,6.056,11.15,1.21,2.246,0.101,102.483,1.522,0.057,1,7,8,2036.774,True
HD 16895 A_6,HD 16895 A,0.108,0.029,0.508,0.062,11.15,1.21,2.246,0.003,133.75,0.111,0.003,0,0,8,2036.774,False
HD 84737_0,HD 84737,0.596,0.087,1.352,2.836,18.823,1.08,2.795,0.024,35.131,0.642,0.046,0,0,8,2036.775,False
HD 84737_1,HD 84737,3.025,0.071,1.189,2.166,18.823,1.08,2.795,0.01,102.349,3.086,0.0,0,0,8,2036.775,False
HD 84737_2,HD 84737,1.078,0.014,1.079,1.238,18.823,1.08,2.795,0.054,337.973,1.092,0.512,0,0,8,2036.775,False
HD 84737_3,HD 84737,3.774,0.025,0.833,0.582,18.823,1.08,2.795,0.073,147.86,3.809,0.005,0,0,8,2036.775,False
HD 84737_4,HD 84737,0.254,0.074,3.133,5.482,18.823,1.08,2.795,0.009,60.452,0.239,0.75,0,0,8,2036.775,False
HD 84737_5,HD 84737,2.993,0.205,0.508,0.047,18.823,1.08,2.795,0.157,2.208,3.523,0.64,0,0,8,2036.775,False
HD 187691 A_0,HD 187691 A,3.127,0.076,1.475,3.637,19.488,1.25,2.835,0.172,17.977,3.359,0.3,0,0,8,2036.777,False
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,4.223,19.488,1.25,2.835,0.096,83.824,2.594,0.745,0,0,8,2036.777,True
HD 187691 A_2,HD 187691 A,3.249,0.037,0.764,0.21,19.488,1.25,2.835,0.151,142.077,3.214,0.145,0,0,8,2036.777,False
HD 187691 A_3,HD 187691 A,2.018,0.038,2.654,7.67,19.488,1.25,2.835,0.103,74.606,2.022,0.25,1,5,8,2036.777,True
HD 43042_0,HD 43042,4.095,0.078,0.558,0.189,21.776,1.29,2.936,0.128,208.64,3.939,0.755,0,0,8,2036.778,False
HD 43042_1,HD 43042,0.434,0.11,0.533,0.125,21.776,1.29,2.936,0.019,311.674,0.429,0.219,0,0,8,2036.778,False
HD 43042_3,HD 43042,0.724,0.14,0.733,0.336,21.776,1.29,2.936,0.033,107.682,0.757,0.514,0,0,8,2036.778,False
HD 212330 A_0,HD 212330 A,1.747,0.031,3.281,22.163,20.34,1.02,2.726,0.03,253.965,1.77,0.005,0,5,8,2036.779,True
HD 141004_0,HD 141004,2.629,0.092,2.901,9.32,11.916,1.09,2.004,0.188,333.063,2.686,0.093,0,1,8,2036.781,False
HD 141004_1,HD 141004,0.651,0.071,0.654,0.192,11.916,1.09,2.004,0.04,49.979,0.669,0.756,0,0,8,2036.781,False
HD 141004_2,HD 141004,4.426,0.098,1.019,0.86,11.916,1.09,2.004,0.226,283.648,4.013,0.04,0,0,8,2036.781,False
HD 141004_3,HD 141004,4.115,0.06,0.578,0.156,11.916,1.09,2.004,0.314,359.989,3.951,0.495,0,0,8,2036.781,False
HD 141004_4,HD 141004,3.163,0.091,1.732,5.597,11.916,1.09,2.004,0.274,123.843,3.272,0.343,0,0,8,2036.781,False
HD 4614 A_0,HD 4614 A,4.718,0.051,1.358,2.277,5.01,1.14,1.252,0.713,320.109,4.791,0.059,0,0,8,2036.782,False
HD 4614 A_1,HD 4614 A,0.651,0.133,0.728,0.414,5.01,1.14,1.252,0.069,20.903,0.566,0.029,0,4,8,2036.782,False
HD 4614 A_2,HD 4614 A,2.584,0.017,1.361,5.26,5.01,1.14,1.252,0.426,166.861,2.547,0.094,0,2,8,2036.782,False
HD 58855_0,HD 58855,3.917,0.055,2.746,19.491,20.402,1.16,2.445,0.16,109.338,4.085,0.68,1,8,8,2036.784,False
HD 58855_3,HD 58855,0.12,0.023,0.846,0.638,20.402,1.16,2.445,0.005,344.628,0.123,0.083,0,0,8,2036.784,False
HD 58855_4,HD 58855,1.787,0.062,0.53,0.05,20.402,1.16,2.445,0.091,128.942,1.898,0.416,0,0,8,2036.784,True
HD 58855_5,HD 58855,2.753,0.078,0.74,0.236,20.402,1.16,2.445,0.096,295.453,2.542,0.067,0,0,8,2036.784,False
HD 58855_6,HD 58855,3.408,0.008,0.67,0.345,20.402,1.16,2.445,0.158,105.142,3.381,0.48,0,0,8,2036.784,False
HD 58855_7,HD 58855,0.511,0.017,1.169,0.638,20.402,1.16,2.445,0.023,218.988,0.502,0.496,0,0,8,2036.784,False
