PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,PlanetContrast,tReq_s,tReq_hr,Cp_e_s,Cb_e_s,Csp_e_s,DetStatus_Ideal,DetStatus_ETC,DetStatus,NDet,NObs,LastObs
HD 219134_2,HD 219134,0.475,0.085,1.279,3.455,6.542,0.75,0.266,0.069,335.893,0.492,0.542,2.8533437845206445e-09,97.66026829543941,0.027127852304288724,0.9270985122114526,0.7665424775564255,0.01410262238435308,1,1,1,5,8,2035.968
HD 219134_3,HD 219134,2.999,0.067,1.913,5.997,6.542,0.75,0.266,0.384,192.433,3.052,0.655,1.3502585803098823e-10,4412.199270139647,1.225610908372124,0.06883268709905893,0.3474628061996503,0.0015302322436498265,1,1,1,3,8,2035.968
HD 219134_4,HD 219134,0.285,0.083,1.716,7.189,6.542,0.75,0.266,0.046,193.088,0.307,0.394,7.4498405764045e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2035.968
HD 219134_5,HD 219134,1.823,0.052,1.09,2.985,6.542,0.75,0.266,0.256,152.008,1.732,0.199,5.994690492217434e-11,inf,inf,0.0,inf,inf,0,0,0,6,8,2035.968
HD 219134_7,HD 219134,0.986,0.056,2.277,12.655,6.542,0.75,0.266,0.158,39.92,1.037,0.315,7.327408104463191e-10,260.9670365956442,0.07249084349879005,0.3662252459104617,0.34747245679322963,0.0015305217614572056,1,1,1,8,8,2035.968
HD 17051_0,HD 17051,1.593,0.055,0.8,0.379,17.357,1.14,1.737,0.088,123.648,1.533,0.296,2.7315915089192417e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.97
HD 17051_1,HD 17051,2.146,0.107,1.035,0.276,17.357,1.14,1.737,0.053,51.924,2.294,0.007,9.423555183651787e-13,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.97
HD 17051_2,HD 17051,4.311,0.108,1.302,3.976,17.357,1.14,1.737,0.226,358.01,4.052,0.201,1.1235663215253387e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.97
HD 20807_0,HD 20807,0.337,0.072,1.793,5.585,12.039,1.07,1.017,0.018,126.449,0.325,0.783,1.1632860160631986e-08,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.971
HD 20807_1,HD 20807,1.546,0.069,0.954,0.674,12.039,1.07,1.017,0.089,309.578,1.456,0.056,1.4712960736938173e-11,inf,inf,0.0,inf,inf,0,0,0,1,4,2035.971
HD 20807_2,HD 20807,2.979,0.055,2.038,5.953,12.039,1.07,1.017,0.144,196.327,3.137,0.021,7.858999507871791e-13,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.971
HD 10360_0,HD 10360,0.111,0.132,2.009,3.749,8.189,0.78,0.345,0.012,228.856,0.101,0.427,5.17065312425347e-08,inf,inf,0.0,inf,inf,0,0,0,0,7,2035.978
HD 10360_1,HD 10360,0.559,0.036,0.525,0.088,8.189,0.78,0.345,0.055,100.463,0.553,0.664,3.393991416542436e-10,inf,inf,0.0,inf,inf,0,0,0,2,7,2035.978
HD 10360_2,HD 10360,3.873,0.13,2.182,10.62,8.189,0.78,0.345,0.366,58.036,3.593,0.643,1.210138334132127e-10,7786.848839895987,2.1630135666377743,0.05018329320658211,0.3379539178196582,0.0012449655922500624,1,1,1,2,7,2035.978
HD 10360_4,HD 10360,0.185,0.028,3.239,10.499,8.189,0.78,0.345,0.022,108.139,0.187,0.22,1.2674447250764463e-08,inf,inf,0.0,inf,inf,0,0,0,0,7,2035.978
HD 10360_5,HD 10360,2.33,0.067,0.679,0.279,8.189,0.78,0.345,0.158,22.44,2.374,0.857,3.897816631744372e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2035.978
HD 136352_0,HD 136352,1.127,0.083,0.501,0.209,14.739,1.02,1.029,0.062,302.541,1.122,0.667,8.059618261029897e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.979
HD 136352_2,HD 136352,0.995,0.082,1.549,3.648,14.739,1.02,1.029,0.064,8.66,0.952,0.367,3.5165345842489744e-10,-80443.61382576154,-22.34544828493376,0.09182741375021049,0.7467783908211987,0.013509699782296276,1,1,1,1,4,2035.979
HD 136352_3,HD 136352,3.774,0.069,2.041,9.243,14.739,1.02,1.029,0.224,131.943,3.635,0.555,5.046912066060497e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.979
HD 136352_4,HD 136352,1.831,0.068,0.826,0.215,14.739,1.02,1.029,0.098,102.874,1.713,0.636,7.182689547254506e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2035.979
HD 165499_0,HD 165499,3.777,0.071,0.637,0.706,17.753,1.08,1.731,0.079,131.996,3.753,0.006,8.299199725447768e-14,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.984
HD 165499_1,HD 165499,0.192,0.04,0.654,0.118,17.753,1.08,1.731,0.005,18.562,0.199,0.012,3.9485457808794706e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.984
HD 165499_3,HD 165499,0.221,0.065,0.75,0.126,17.753,1.08,1.731,0.012,31.849,0.23,0.124,8.014895106357304e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.984
HD 165499_4,HD 165499,1.569,0.062,3.377,12.355,17.753,1.08,1.731,0.029,169.12,1.666,0.954,2.3417731949365657e-09,inf,inf,0.0,inf,inf,0,0,0,1,3,2035.984
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,2.635,18.202,1.18,1.826,0.117,310.413,2.138,0.276,5.864056321021902e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_2,HD 46588 A,0.149,0.051,1.651,4.81,18.202,1.18,1.826,0.004,44.145,0.152,0.907,4.7197186975919276e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_4,HD 46588 A,0.634,0.042,1.252,2.662,18.202,1.18,1.826,0.031,213.411,0.616,0.54,1.2586423250407877e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_5,HD 46588 A,0.119,0.052,0.593,0.093,18.202,1.18,1.826,0.006,263.779,0.117,0.314,4.541591186731413e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_6,HD 46588 A,0.647,0.045,2.121,8.206,18.202,1.18,1.826,0.035,69.131,0.674,0.479,3.727556758946363e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_7,HD 46588 A,1.085,0.088,1.256,3.733,18.202,1.18,1.826,0.013,156.174,0.99,0.974,1.527242372351978e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 46588 A_8,HD 46588 A,2.008,0.017,0.521,0.048,18.202,1.18,1.826,0.098,207.414,1.974,0.562,1.9406966748947616e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2035.988
HD 10780_0,HD 10780,0.841,0.11,1.077,3.175,10.041,0.9,0.516,0.082,294.44,0.822,0.303,4.311882386118122e-11,inf,inf,0.0,inf,inf,0,0,0,2,6,2035.997
HD 10780_3,HD 10780,2.25,0.098,1.348,2.964,10.041,0.9,0.516,0.118,119.565,2.05,0.024,5.2932083552966476e-12,inf,inf,0.0,inf,inf,0,0,0,2,6,2035.997
HD 10780_4,HD 10780,2.669,0.102,2.513,18.829,10.041,0.9,0.516,0.232,286.764,2.704,0.106,3.3323312391161214e-11,inf,inf,0.0,inf,inf,0,0,0,1,6,2035.997
HD 32147_1,HD 32147,0.121,0.122,1.044,4.364,8.844,0.75,0.29,0.009,81.095,0.122,0.037,6.027850735993891e-10,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.001
HD 32147_2,HD 32147,3.272,0.062,1.942,10.352,8.844,0.75,0.29,0.266,79.063,3.405,0.768,1.2304404258137577e-10,15620.51081220841,4.3390307811690025,0.034022523542697525,0.3241778010514222,0.000831682089202982,1,1,1,3,8,2036.001
HD 10476_0,HD 10476,0.171,0.07,0.738,0.586,7.644,0.85,0.454,0.018,327.858,0.159,0.098,1.2933680073298447e-09,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.003
HD 34411_0,HD 34411,0.295,0.082,3.192,26.452,12.562,1.08,1.732,0.023,95.882,0.298,0.226,1.1051949351668436e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.004
HD 34411_1,HD 34411,1.539,0.078,0.897,1.413,12.562,1.08,1.732,0.092,90.619,1.602,0.051,8.782206811183753e-12,inf,inf,0.0,inf,inf,0,0,0,2,3,2036.004
HD 34411_3,HD 34411,1.691,0.074,0.798,0.55,12.562,1.08,1.732,0.141,63.714,1.787,0.254,2.6500275718760883e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.004
HD 10700_0,HD 10700,1.625,0.099,0.563,0.125,3.652,0.94,0.506,0.411,170.585,1.646,0.14,1.0034231417041744e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.019
HD 4628_0,HD 4628,0.299,0.054,1.741,4.518,7.435,0.78,0.3,0.037,269.473,0.283,0.199,2.2598495440673093e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.032
HD 4628_1,HD 4628,4.258,0.031,1.273,2.24,7.435,0.78,0.3,0.204,108.381,4.174,0.005,3.849619698428667e-13,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.032
HD 4628_4,HD 4628,4.069,0.034,0.981,0.218,7.435,0.78,0.3,0.56,299.11,4.175,0.283,6.342127427806933e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.032
HD 4628_5,HD 4628,3.681,0.025,0.897,0.438,7.435,0.78,0.3,0.368,128.113,3.595,0.064,1.8119015656815025e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.032
HD 4628_6,HD 4628,1.476,0.055,1.942,6.196,7.435,0.78,0.3,0.159,272.379,1.551,0.712,2.315597431134042e-10,2280.8793762967025,0.6335776045268618,0.0972632805854474,0.3393209053670073,0.0012859752186705365,1,1,1,6,8,2036.032
HD 146233_0,HD 146233,0.356,0.047,2.679,12.782,14.137,1.02,1.094,0.018,35.502,0.369,0.042,1.3380841157830321e-09,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.033
HD 146233_1,HD 146233,0.206,0.044,2.032,4.046,14.137,1.02,1.094,0.008,8.95,0.215,0.018,1.049091502402535e-09,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.033
HD 146233_4,HD 146233,0.539,0.141,1.433,2.618,14.137,1.02,1.094,0.024,118.571,0.583,0.831,9.155181048544893e-10,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.033
HD 10361_1,HD 10361,0.761,0.025,1.303,2.174,8.197,0.77,0.304,0.048,236.411,0.742,0.018,2.7786293159987407e-11,inf,inf,0.0,inf,inf,0,0,0,6,8,2036.034
HD 10361_2,HD 10361,0.985,0.066,0.785,0.367,8.197,0.77,0.304,0.058,43.548,1.036,0.011,3.4698260313340625e-12,inf,inf,0.0,inf,inf,0,0,0,3,8,2036.034
HD 10361_3,HD 10361,1.525,0.07,0.586,0.186,8.197,0.77,0.304,0.15,202.231,1.472,0.093,8.72057488535778e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.034
HD 10361_4,HD 10361,4.037,0.084,0.501,0.163,8.197,0.77,0.304,0.478,354.354,4.127,0.178,1.3753927240379952e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.034
HD 17925_0,HD 17925,1.472,0.037,0.676,0.328,10.361,0.82,0.401,0.132,230.208,1.427,0.479,5.530092205576515e-11,inf,inf,0.0,inf,inf,0,0,0,0,7,2036.049
HD 17925_2,HD 17925,0.735,0.099,0.938,0.85,10.361,0.82,0.401,0.054,129.557,0.808,0.765,7.488421488856365e-10,inf,inf,0.0,inf,inf,0,0,0,2,7,2036.049
HD 17925_3,HD 17925,0.561,0.086,1.065,2.059,10.361,0.82,0.401,0.046,219.473,0.558,0.106,2.3257095405866117e-10,inf,inf,0.0,inf,inf,0,0,0,0,7,2036.049
HD 17925_4,HD 17925,0.848,0.062,1.424,2.954,10.361,0.82,0.401,0.084,116.62,0.886,0.233,1.6089298720133736e-10,124061.86721227408,34.46162978118725,0.04122339179640404,0.4804715525091691,0.005520494632935391,1,0,0,1,7,2036.049
HD 17925_6,HD 17925,3.618,0.076,0.719,0.183,10.361,0.82,0.401,0.339,138.587,3.811,0.149,3.4158109772875215e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2036.049
HD 131156 A_0,HD 131156 A,0.922,0.01,2.426,4.769,6.754,0.96,0.553,0.136,164.467,0.918,0.34,1.5805306700446676e-09,30.61929376211939,0.008505359378366497,1.9506199608398764,0.4265444763050759,0.003902682346812593,1,1,1,6,6,2036.051
HD 131156 A_1,HD 131156 A,1.097,0.147,1.932,5.127,6.754,0.96,0.553,0.144,286.348,0.977,0.372,2.3924413642352614e-10,403.3139345661657,0.11203164849060158,0.2975174825553331,0.42505129430273636,0.0038578868867424065,1,1,1,4,6,2036.051
HD 20766_0,HD 20766,1.336,0.161,1.674,1.89,12.045,1.01,0.794,0.121,351.053,1.52,0.189,1.495668262586238e-10,3990.9579209700037,1.1085994224916678,0.073746060754003,0.3563308263046602,0.0017962728468001218,1,1,1,4,5,2036.066
HD 20766_1,HD 20766,0.327,0.097,2.659,6.024,12.045,1.01,0.794,0.011,122.803,0.303,0.011,5.673519715729548e-10,inf,inf,0.0,inf,inf,0,0,0,0,5,2036.066
HD 20766_4,HD 20766,1.915,0.031,0.912,0.437,12.045,1.01,0.794,0.059,40.462,1.911,0.006,7.720617769705078e-13,inf,inf,0.0,inf,inf,0,0,0,1,5,2036.066
HD 128621_0,HD 128621,0.181,0.076,0.591,0.128,1.332,0.94,0.503,0.07,63.039,0.195,0.891,5.009628876696183e-09,0.8030896433474164,0.00022308045648539344,78.555946075988,22.236848354884533,0.6582117987041963,1,1,1,6,6,2036.073
HD 128621_1,HD 128621,3.969,0.152,0.756,0.185,1.332,0.94,0.503,2.856,109.223,4.167,0.549,1.050182804271654e-11,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.073
HD 128621_3,HD 128621,4.377,0.084,0.667,0.407,1.332,0.94,0.503,1.161,120.432,4.742,0.004,4.4960710020871243e-14,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.073
HD 128621_4,HD 128621,1.135,0.055,1.179,0.532,1.332,0.94,0.503,0.694,291.805,1.097,0.635,3.2823784750910997e-10,8.316369391710587,0.0023101026088084963,7.939633614321721,2.7154563218704313,0.07257003771377325,1,1,1,4,6,2036.073
HD 155886_1,HD 155886,0.511,0.064,0.698,0.774,5.952,0.85,0.327,0.08,341.061,0.488,0.436,4.5013877981758946e-10,897.4766116009697,0.24929905877804714,0.2690178201646304,0.8281588091143899,0.01595111233109201,1,1,1,7,8,2036.074
HD 155886_2,HD 155886,0.232,0.069,1.589,3.614,5.952,0.85,0.327,0.016,118.696,0.248,0.926,2.7487163279658913e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.074
HD 155886_3,HD 155886,1.253,0.044,2.915,7.412,5.952,0.85,0.327,0.142,59.695,1.202,0.76,1.4592763520023352e-09,58.97846666631721,0.016382907407310337,1.1117038380420248,0.37552809455999286,0.0023721908944601025,1,1,1,6,8,2036.074
HD 155886_4,HD 155886,0.305,0.028,0.94,0.303,5.952,0.85,0.327,0.029,126.639,0.301,0.025,1.6864624526366845e-10,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.074
HD 155886_5,HD 155886,0.201,0.128,1.339,4.271,5.952,0.85,0.327,0.021,188.594,0.176,0.749,2.914384808671296e-08,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.074
HD 155886_6,HD 155886,0.316,0.044,0.948,2.64,5.952,0.85,0.327,0.053,5.151,0.314,0.27,1.022401325071568e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.074
HD 155886_7,HD 155886,0.59,0.079,3.352,14.032,5.952,0.85,0.327,0.096,74.06,0.607,0.511,7.048838576742812e-09,11.36891876291141,0.0031580329896976136,4.801387179880639,0.5467739154176766,0.007509565520190613,1,1,1,8,8,2036.074
HD 155886_8,HD 155886,3.879,0.087,2.635,8.111,5.952,0.85,0.327,0.663,194.363,3.946,0.301,1.2460066700643946e-10,2485.334124286886,0.6903705900796906,0.09797770703628919,0.37509372284975473,0.002359159743152959,1,1,1,3,8,2036.074
HD 84117_2,HD 84117,0.48,0.183,0.807,0.25,14.951,1.14,1.977,0.013,276.501,0.4,0.882,1.91789578011991e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.075
HD 84117_3,HD 84117,2.469,0.127,0.583,0.258,14.951,1.14,1.977,0.136,248.353,2.16,0.167,6.267145995197116e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.075
HD 84117_5,HD 84117,2.421,0.095,0.605,0.168,14.951,1.14,1.977,0.148,304.739,2.365,0.518,1.601481920213051e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.075
HD 143761_0,HD 143761,2.268,0.052,0.622,0.194,17.511,0.97,1.812,0.079,191.005,2.154,0.034,1.4391706863621608e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.077
HD 143761_3,HD 143761,0.463,0.017,0.834,0.224,17.511,0.97,1.812,0.025,122.839,0.467,0.157,2.58920779557578e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.077
HD 143761_4,HD 143761,1.096,0.157,0.808,0.232,17.511,0.97,1.812,0.072,156.877,1.268,0.326,6.94920352348884e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.077
HD 143761_5,HD 143761,0.834,0.096,1.155,0.987,17.511,0.97,1.812,0.048,281.189,0.848,0.25,2.041770546651512e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.077
HD 143761_7,HD 143761,2.609,0.089,2.154,4.673,17.511,0.97,1.812,0.057,274.781,2.822,0.005,5.182621858646844e-13,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.077
HD 109358_0,HD 109358,0.599,0.064,0.661,0.178,8.473,1.08,1.151,0.065,211.279,0.575,0.474,4.4283842017802606e-10,1752.4121245676504,0.4867811457132362,0.42521596636519177,1.9140891392072814,0.04852902223387876,1,1,1,4,4,2036.078
HD 109358_1,HD 109358,0.313,0.024,1.946,5.94,8.473,1.08,1.151,0.03,271.513,0.311,0.091,2.883681226874553e-10,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.078
HD 109358_3,HD 109358,0.172,0.066,1.409,2.357,8.473,1.08,1.151,0.02,87.723,0.174,0.233,5.063014151186973e-09,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.078
HD 109358_4,HD 109358,1.488,0.078,0.58,0.106,8.473,1.08,1.151,0.154,42.741,1.517,0.106,6.608213241989345e-12,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.078
HD 109358_5,HD 109358,3.968,0.05,3.285,9.49,8.473,1.08,1.151,0.146,16.831,3.864,0.004,2.7954624200548316e-13,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.078
HD 3651 A_0,HD 3651 A,0.818,0.09,1.086,0.913,11.108,0.86,0.532,0.048,245.775,0.805,0.785,7.714873518518462e-10,inf,inf,0.0,inf,inf,0,0,0,2,6,2036.082
HD 3651 A_3,HD 3651 A,0.106,0.12,3.284,11.26,11.108,0.86,0.532,0.008,87.492,0.094,0.284,6.894480258996122e-08,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.082
HD 3651 A_5,HD 3651 A,0.552,0.025,0.534,0.105,11.108,0.86,0.532,0.044,354.908,0.539,0.568,3.3594661061142007e-10,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.082
HD 7570_0,HD 7570,3.031,0.054,1.134,2.676,15.261,1.14,2.004,0.175,213.565,2.868,0.522,4.4277127530308034e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.084
HD 7570_1,HD 7570,0.15,0.071,0.941,1.635,15.261,1.14,2.004,0.006,191.863,0.148,0.815,1.4478014638432946e-08,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.084
HD 7570_2,HD 7570,1.977,0.063,1.73,4.353,15.261,1.14,2.004,0.069,31.499,1.911,0.853,6.690369177822234e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.084
HD 7570_3,HD 7570,3.034,0.079,1.364,2.717,15.261,1.14,2.004,0.167,354.635,3.048,0.642,6.707142135181418e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.084
HD 7570_4,HD 7570,0.569,0.099,0.726,0.372,15.261,1.14,2.004,0.032,106.571,0.516,0.493,5.670200992191484e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.084
HD 156274 A_3,HD 156274 A,4.433,0.138,1.608,2.565,8.791,0.9,0.452,0.439,120.15,5.028,0.066,1.2022086675775188e-12,inf,inf,0.0,inf,inf,0,0,0,0,7,2036.088
HD 155885_0,HD 155885,0.424,0.016,1.08,0.596,5.948,0.85,0.332,0.065,75.251,0.42,0.547,1.900139894008678e-09,139.22549217544062,0.038673747826511284,0.8247362491199178,1.0388511715746302,0.02227188320489923,1,1,1,8,8,2036.089
HD 155885_1,HD 155885,0.125,0.137,2.355,5.439,5.948,0.85,0.332,0.015,305.081,0.123,0.049,6.731020870199841e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.089
HD 155885_4,HD 155885,2.293,0.052,0.991,0.938,5.948,0.85,0.332,0.392,134.929,2.377,0.229,2.3626828322874783e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.089
HD 190360_0,HD 190360,0.922,0.17,1.79,3.175,16.003,0.96,1.165,0.023,111.258,0.943,0.925,1.5525602782468152e-09,inf,inf,0.0,inf,inf,0,0,0,1,4,2036.101
HD 190360_1,HD 190360,3.764,0.081,1.071,1.164,16.003,0.96,1.165,0.23,9.829,3.869,0.182,8.064275114788963e-12,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.101
HD 190360_3,HD 190360,3.632,0.139,2.733,5.998,16.003,0.96,1.165,0.255,84.77,4.136,0.243,2.646176308857996e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.101
HD 190360_4,HD 190360,1.735,0.021,0.534,0.447,16.003,0.96,1.165,0.106,132.923,1.708,0.27,1.3878606708926092e-11,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.101
HD 190360_5,HD 190360,0.581,0.08,1.934,3.212,16.003,0.96,1.165,0.033,236.669,0.54,0.201,1.2533503847017158e-09,inf,inf,0.0,inf,inf,0,0,0,0,4,2036.101
HD 26965 A_1,HD 26965 A,0.482,0.058,1.38,2.132,5.01,0.86,0.41,0.068,163.558,0.498,0.042,1.107195882029289e-10,-1203.9480803681304,-0.33443002232448066,0.09850721624430155,1.6509148234724105,0.040633792761832634,1,1,1,5,7,2036.105
HD 26965 A_2,HD 26965 A,0.345,0.049,0.5,0.039,5.01,0.86,0.41,0.066,165.878,0.334,0.409,5.169563990029274e-10,973.255680244133,0.27034880006781475,0.4386439604691039,1.6876785054726497,0.04173670322183981,1,1,1,6,7,2036.105
HD 160691_0,HD 160691,1.46,0.051,0.67,0.184,15.604,1.0,1.899,0.073,229.107,1.427,0.677,7.645255353144714e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_1,HD 160691,0.274,0.085,0.88,1.157,15.604,1.0,1.899,0.017,165.404,0.273,0.209,8.451682138861517e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_2,HD 160691,0.346,0.144,0.58,0.055,15.604,1.0,1.899,0.018,89.936,0.302,0.155,3.084333839434473e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_3,HD 160691,0.123,0.058,0.556,0.121,15.604,1.0,1.899,0.007,292.531,0.128,0.656,5.717178879613793e-09,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_4,HD 160691,2.415,0.073,1.777,3.583,15.604,1.0,1.899,0.061,72.177,2.303,0.008,5.956901314481593e-13,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_6,HD 160691,2.937,0.058,2.424,11.092,15.604,1.0,1.899,0.185,211.535,2.889,0.318,3.312080322888581e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 160691_7,HD 160691,3.23,0.098,2.375,9.072,15.604,1.0,1.899,0.094,318.395,3.149,0.012,5.658665223210285e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.11
HD 141004_0,HD 141004,2.629,0.092,2.901,10.378,11.916,1.09,2.004,0.02,219.595,2.452,0.0,1.3819240582395721e-14,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.111
HD 141004_1,HD 141004,0.651,0.071,0.654,0.077,11.916,1.09,2.004,0.05,132.491,0.683,0.595,3.0824218015123095e-10,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.111
HD 141004_2,HD 141004,4.426,0.098,1.019,0.515,11.916,1.09,2.004,0.308,48.576,4.002,0.145,4.572911800745221e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.111
HD 141004_3,HD 141004,4.115,0.06,0.578,0.169,11.916,1.09,2.004,0.34,339.618,4.07,0.269,3.1715929977970613e-12,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.111
HD 141004_4,HD 141004,3.163,0.091,1.732,5.377,11.916,1.09,2.004,0.276,198.308,3.423,0.471,2.3726430714729744e-11,inf,inf,0.0,inf,inf,0,0,0,0,3,2036.111
HD 100623 A_0,HD 100623 A,4.014,0.105,2.503,6.2,9.559,0.88,0.37,0.415,252.044,4.044,0.227,3.4363346422892176e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_2,HD 100623 A,0.102,0.086,0.559,0.038,9.559,0.88,0.37,0.011,270.218,0.106,0.395,3.592036845486792e-09,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_3,HD 100623 A,4.384,0.075,1.441,2.489,9.559,0.88,0.37,0.136,257.199,4.71,0.964,4.8816336985050025e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_4,HD 100623 A,2.524,0.072,0.66,0.245,9.559,0.88,0.37,0.26,177.246,2.685,0.154,4.054730088343357e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_5,HD 100623 A,4.18,0.038,0.734,0.481,9.559,0.88,0.37,0.344,28.553,4.067,0.669,1.1207989145661095e-11,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_6,HD 100623 A,0.362,0.165,0.555,0.193,9.559,0.88,0.37,0.027,40.512,0.324,0.692,9.027454526046007e-10,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 100623 A_7,HD 100623 A,4.073,0.068,1.365,3.3,9.559,0.88,0.37,0.393,227.792,3.819,0.231,6.607131398355351e-12,inf,inf,0.0,inf,inf,0,0,0,0,8,2036.112
HD 165341 A_0,HD 165341 A,3.482,0.036,1.359,3.948,5.113,0.88,0.532,0.409,143.563,3.536,0.026,8.259941278098166e-13,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.116
HD 165341 A_2,HD 165341 A,0.277,0.022,2.947,9.091,5.113,0.88,0.532,0.05,174.885,0.281,0.143,9.834061525974871e-09,inf,inf,0.0,inf,inf,0,0,0,0,6,2036.116
HD 165341 A_3,HD 165341 A,0.642,0.027,1.615,3.243,5.113,0.88,0.532,0.127,332.431,0.652,0.298,3.7948070459401407e-10,139.85150948776524,0.03884764152437924,0.6221978220903828,0.47854191925977013,0.00546260563545342,1,1,1,3,6,2036.116
HD 192310_0,HD 192310,1.267,0.07,0.641,0.153,8.812,0.77,0.404,0.055,344.043,1.355,0.938,1.3752872408306514e-10,inf,inf,0.0,inf,inf,0,0,0,1,7,2036.118
